image,caption
2752230113_b5dab6f0f1.jpg,"A man, woman, and little girl in a pink shirt walk together along an ocean boardwalk, with the child walking ahead as they stroll by the calm sea."
2752329719_868545b7d2.jpg,"A couple sits on chairs by a well-kept stone path overlooking a large body of water, which is the ocean."
2752331711_cb18abba5a.jpg,"A man sits in a camping chair near the edge of a cliff, holding a large pole in the air, while sitting on a block of ice and holding onto a rope, overlooking a body of water."
2752341621_54490b9b09.jpg,"A Middle Eastern family, consisting of three women dressed in colorful clothes and head coverings, a man, and a boy, walks through the snow."
2752809449_632cd991b3.jpg,A woman with a ponytail dressed in jean shorts and a black tank top is sitting on the lap of a man wearing camo shorts and a white shirt on a subway.
2752919987_8bfca604ab.jpg,"A man and a woman are hugging and kissing in a crowd at a concert, with a band performing nearby on the dance-floor."
2752923489_d3bceebacb.jpg,"A man and a woman are walking down the street, carrying bags, and are part of a larger group of people, with two girls in the foreground also carrying shoulder book bags, while two flamboyantly dressed friends are at an outdoor concert, with one of them searching for something in her blue bag."
2752926645_801a198ff6.jpg,"A young man stands against a tree, holding a drink in his hand, while drinking from a cup at an event."
2753506871_dc38e7d153.jpg,"A brown, skinny dog jumps on a sandy embankment near another dog, kicking up sand as it leaps over a bush on the beach, with a tuft of grass visible on a dirt pathway."
2753531542_ace2c870b7.jpg,"A young man in red swimming trunks jumps off a large rock into the water, where a man in orange swim trunks is in midair above people in the water below, while a boy jumps from a high rock cliff to the water below."
275401000_8829250eb3.jpg,"Two fluffy dogs, one brown, tan, and white, and the other black and white, are jumping to catch a yellow tennis ball on a wooden deck."
2754271176_4a2cda8c15.jpg,"The man in the blue jacket is rummaging through a white plastic bag at the roadside, bending down and digging in the bag while sorting through its contents."
2754898893_95239c1f19.jpg,"A young woman, wearing glasses, is standing on a hill in front of the ocean, posing in front of a beautiful beach scene while smiling."
2755053974_5cc157512e.jpg,"A small child is sitting behind the steering wheel of a car, with a little boy at the steering wheel, pretending to drive by placing his hand on the horn and grabbing the steering wheel."
275516348_cbccebc125.jpg,"A brown and white dog is running on the sandy beach, with two forelegs in the air and two hind legs on the ground, moving forward as it takes off in a jump, positioned in front of fallen bushes."
2755314937_1e974bf2b5.jpg,A young blonde girl in a pink shirt sticks out her purple tongue.
2755362721_368cbde668.jpg,"A greyhound is racing on a wet, sandy track, with a muzzled greyhound dog wearing yellow and black running on the track, its feet digging in the mud as it navigates a curve, while sand is kicked up by two animals in motion."
2755952680_68a0a1fa42.jpg,"A bicyclist is performing an aerial trick off the ramp, becoming airborne while other cyclists stand by and watch, capturing the moment of the jump with the guy executing the trick on his bike."
2756591658_3ca6db1595.jpg,"A woman in a swimsuit and a man carrying a backpack are standing on the top of a cliff in the summer, with the woman taking a photograph of the man as they hike along the bluff."
2756636539_cc1eacbf4a.jpg,"A big black dog with fluffy fur is running through the water on the rocky shore, splashing and jumping as it moves along the surf."
2756765580_9e57e10f0d.jpg,"A boy in brown is leaping into the air to perform a toe-touch, nearly touching his feet with his hands while doing the gymnastic trick in front of a tree."
2757779501_c41c86a595.jpg,"A shirtless man in jeans is rock climbing on a rocky mountainside, engaging in extreme wall climbing as he ascends the rugged face of a mountain."
2757803246_8aa3499d26.jpg,"A little blond boy runs around in the grass behind a row of benches, smiling as he stands behind a group of people who are mostly seated, while others look at a stage."
2759089516_cbb993cb92.jpg,"A child wearing gray shorts and pink-bottomed sneakers climbs headfirst through a small window, while another child attempts to enter through a doggy door, with one of the children squeezing through the dog door and another crawling through the window."
2759211664_d21393b668.jpg,"A boy wearing a red shirt and white shorts sprints across the sand while a group of young girls, including a blonde girl, watch him run barefoot on the ground."
2759596272_e0ce0a965a.jpg,"A young girl with blonde hair wearing pink shoes jumps off a swing in a park, wearing a striped shirt, in front of a building."
2759813381_73303113d9.jpg,"A white and brown dog, attached to a leash by a tree, is defecating on the grass while going to the bathroom outside."
2759860913_f75b39d783.jpg,"A man wearing a yellow jacket is standing on a rock at the peak of a mountain, with mountains and blue skies in the background."
2760371526_63f3d01760.jpg,"A boy wearing goggles jumps into a blue swimming pool, making a splash as he leaps into the water."
2760715910_87c7bdeb87.jpg,"An older Asian man in glasses balances a baseball hat on a stick while holding a very small umbrella, with the hat positioned above his head using the pole."
2760716468_b541e9fd0f.jpg,"A bald, older man with a grey beard sits on the sidewalk on a concrete curb, clapping his hands, with two duffel bags and a plastic bag by his sides."
2761599088_8b39cc5f41.jpg,The large tan dog is running in the grass with a green squeak toy in its mouth.
2762301555_48a0d0aa24.jpg,"A wet child, who is shivering, is covered in a towel after coming out of the pool."
2762702644_2aa3bf9680.jpg,"A woman wearing a red and black outfit is holding a violin and bow, playing it on a sidewalk in front of a brick building, with striped tights."
2763044275_aa498eb88b.jpg,A pack of black dogs is running across a grassy field.
276356412_dfa01c3c9e.jpg,"A light brown dog is digging in the sand near grass, poking his head into the brush, and going headfirst into the long grass from the sand, with a yellow dog also digging a hole at the edge of the sand."
2763601657_09a52a063f.jpg,"A couple, consisting of a man wearing no shirt and flip-flops and a woman in white shorts, strolls down a path near benches that overlook the water, walking on a sidewalk away from the beach."
2764178773_d63b502812.jpg,"A man is performing an aerial jump on a bicycle in front of a mountain covered with pine trees, as he holds onto the bicycle with his body in a flight position, while the scene takes place in a forest."
2764732789_1392e962d0.jpg,"A brown and white dog with floppy ears, wearing a red harness, runs through a dry field of brown grass."
2765029348_667111fc30.jpg,"A man performs a back flip on his BMX bicycle while attempting a jump, flipping upside down in the process, as he does a flip trick on his bicycle in the wild, off a ramp on a mountain bike."
2765747519_2b851e01d6.jpg,"A baby is peeking out of a green shopping bag, with only its eyes and hair visible, sitting inside the bag."
2766148353_70b2e8070f.jpg,"A man with a multicolored, rainbow-colored Mohawk, a piercing, and a grey tank top is smiling and looking off camera."
2766291711_4e13a2b594.jpg,"A large white poodle is running through the green yard, carrying a pink flip-flop in its mouth."
